,population,householdsize,racepctblack,racePctWhite,racePctAsian,racePctHisp,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,ViolentCrimesPerPop
183,0.0,0.67,0.03,0.88,0.4,0.03,0.35,0.33,0.23,0.4,0.02,1.0,1.0,0.82,0.52,0.87,0.41,0.03,0.57,0.97,0.85,0.84,0.35,0.1,0.62,0.16,0.81,0.0,0.04,0.2,0.15,0.79,0.11,0.56,0.32,0.56,0.13,0.9,0.1,0.34,0.1,0.1,0.56,0.96,0.96,0.92,0.97,0.16,0.26,0.0,0.03,0.01,0.2,0.23,0.3,0.37,0.15,0.15,0.18,0.2,0.76,0.09,0.24,0.28,0.68,0.64,0.64,0.93,0.02,0.06,0.5,0.0,0.97,0.93,0.24,0.47,0.42,0.0,0.16,0.72,0.71,0.7,0.89,1.0,1.0,1.0,0.34,0.44,0.54,0.01,0.0,0.31,0.53,0.77,0.64,0.69,0.06922561029704032,0.21734499167520047,0.925325423697104,0.24993595710647867,0.09596608739958667,0.2147802891018316,0.34678603693041954,0.21752488035525014,0.668479652187258,0.7195016884302425,0.2181594296927791,0.13003898286403034,0.10298716029279749,0.25717266380428877,0.07012322534303936,0.5260627565181532,0.30584104453886585,0.02,0.16,0.54,0.14881388610309843,0.08098028621333495,0.6988554996841732,0.47852677972533164,0.0,0.19322194665382098,0.02
184,0.07,0.35,0.08,0.91,0.1,0.04,0.3,0.46,0.28,0.51,0.08,0.96,0.47,0.62,0.15,0.62,0.51,0.19,0.63,0.47,0.46,0.46,0.33,0.19,0.34,0.36,0.49,0.02,0.09,0.2,0.27,0.4,0.19,0.65,0.38,0.4,0.27,0.48,0.43,0.45,0.51,0.5,0.38,0.62,0.67,0.73,0.52,0.75,0.77,0.02,0.17,0.02,0.16,0.2,0.28,0.32,0.07,0.08,0.1,0.1,0.86,0.07,0.12,0.12,0.37,0.41,0.34,0.52,0.05,0.53,0.5,0.05,0.84,0.51,0.1,0.5,0.33,0.07,0.22,0.41,0.37,0.36,0.53,0.56,0.62,0.58,0.46,0.54,0.32,0.01,0.0,0.19,0.63,0.57,0.77,0.77,0.06859049860158899,0.21745369874323717,0.9248094941709366,0.247020397114993,0.09653870624344095,0.20490048340095263,0.35688190059382185,0.21748196255367785,0.6880232122447292,0.709616280088716,0.2297358018217519,0.13552375270652606,0.11284091039778457,0.2593941345272481,0.06802912149214445,0.5674304612476023,0.31741603658576417,0.08,0.16,0.16,0.17853174006005337,0.0761358030068555,0.7035195557641402,0.47472529700760874,0.0,0.19668417577645397,0.19
185,0.28,0.33,0.66,0.45,0.09,0.02,0.51,0.6,0.48,0.37,0.29,1.0,0.29,0.66,0.19,0.43,0.4,0.23,0.37,0.34,0.36,0.46,0.24,0.21,0.26,0.32,0.46,0.18,0.3,0.26,0.35,0.48,0.25,0.63,0.43,0.42,0.42,0.44,0.53,0.56,0.58,0.59,0.37,0.46,0.47,0.52,0.48,0.72,0.75,0.17,0.48,0.03,0.55,0.65,0.69,0.71,0.1,0.11,0.1,0.1,0.94,0.05,0.15,0.13,0.31,0.36,0.29,0.45,0.11,0.55,0.0,0.29,0.73,0.43,0.5,0.36,0.58,0.25,0.17,0.16,0.16,0.19,0.26,0.29,0.31,0.3,0.41,0.44,0.39,0.08,0.0,0.07,0.66,0.42,0.58,0.58,0.03,0.07,0.98,0.04,0.01,0.02,0.09,0.07,0.57,0.61,0.41,0,0,0.29,0.02,0.64,0.05,0.23,0.19,0.09,0.1,0.04,0,1,0.33,0.09,0.36
186,0.11,0.59,0.07,0.9,0.13,0.13,0.53,0.49,0.31,0.2,0.13,1.0,0.52,0.78,0.11,0.55,0.26,0.08,0.21,0.53,0.45,0.45,0.31,0.46,0.38,0.33,0.47,0.04,0.12,0.11,0.16,0.51,0.2,0.73,0.2,0.36,0.15,0.54,0.34,0.36,0.46,0.42,0.64,0.77,0.81,0.84,0.74,0.5,0.56,0.02,0.13,0.06,0.34,0.44,0.49,0.52,0.27,0.31,0.31,0.3,0.78,0.12,0.19,0.2,0.65,0.73,0.51,0.58,0.17,0.45,0.5,0.15,0.62,0.55,0.04,0.28,0.9,0.06,0.13,0.4,0.4,0.41,0.6,0.55,0.61,0.58,0.58,0.76,0.51,0.0,0.0,0.34,0.1,0.23,0.33,0.09,0.02,0.14,0.97,0.16,0.03,0.15,0.31,0.14,0.89,0.97,0.03,0.02,0,0.03,0.04,0.57,0.15,0.07,0.28,0.04,0.14,0.05,0.54,0.5,0.67,0.24,0.12
187,0.02,0.46,0.01,0.96,0.08,0.06,0.4,0.48,0.27,0.21,0.03,1.0,0.51,0.82,0.25,0.62,0.25,0.04,0.3,0.51,0.46,0.44,0.24,0.16,0.74,0.42,0.52,0.01,0.08,0.16,0.2,0.4,0.15,0.7,0.58,0.42,0.37,0.47,0.38,0.35,0.34,0.37,0.54,0.85,0.87,0.9,0.66,0.37,0.33,0.0,0.03,0.01,0.1,0.11,0.11,0.16,0.04,0.04,0.03,0.05,0.84,0.12,0.17,0.17,0.5,0.64,0.22,0.69,0.06,0.51,0.5,0.01,0.87,0.6,0.08,0.18,0.79,0.06,0.05,0.23,0.23,0.24,0.43,0.37,0.36,0.37,0.21,0.29,0.18,0.0,0.0,0.16,0.56,0.38,0.68,0.48,0.06797499494864756,0.21742127227787292,0.9234408729968988,0.24659558303822432,0.09960872945097628,0.20833950521268244,0.3396758268060741,0.21747504916156757,0.703534860800021,0.7344122178642545,0.2138558009450748,0.1342433842886504,0.09497937892542674,0.261959541335777,0.08239242320895106,0.5414371346866266,0.2968959805964864,0.04,0.13,0.12,0.117147951534005,0.07781999521980643,0.6859788639641368,0.4659285467044595,0.0,0.19256426479638517,0.01
188,0.01,0.49,0.11,0.89,0.1,0.01,0.31,0.31,0.19,0.52,0.02,1.0,0.68,0.59,0.11,0.8,0.5,0.14,0.59,0.68,0.62,0.62,0.44,0.14,0.45,0.26,0.63,0.0,0.06,0.17,0.18,0.71,0.05,0.52,0.3,0.75,0.17,0.85,0.23,0.32,0.28,0.26,0.47,0.82,0.85,1.0,0.78,0.44,0.4,0.0,0.08,0.0,0.42,0.33,0.29,0.31,0.11,0.07,0.06,0.06,0.91,0.08,0.19,0.21,0.52,0.52,0.36,0.89,0.04,0.24,0.5,0.01,0.83,0.88,0.03,0.71,0.38,0.04,0.0,0.36,0.43,0.44,0.47,0.54,0.6,0.58,0.38,0.54,0.74,0.0,0.0,0.1,0.75,0.69,0.81,0.77,0.06903787407822892,0.21743848559709336,0.9245650672396649,0.244280812359587,0.10154104347603848,0.2161849706005868,0.3422620003957922,0.2174588774215297,0.6836538957694169,0.7323707500760147,0.219723894562234,0.13057149338849328,0.12738062192494834,0.2651387123009971,0.08313244216804407,0.5377590365640117,0.3157632255494224,0.01,0.23,0.41,0.13151939685741312,0.07510486260854686,0.7072589491103269,0.45540456549484853,0.0,0.18536474366729958,0.06
189,0.02,0.63,0.01,0.98,0.04,0.03,0.51,0.49,0.31,0.2,0.03,1.0,0.49,0.85,0.14,0.55,0.29,0.16,0.39,0.45,0.31,0.3,0.31,0.49,0.13,0.21,0.44,0.01,0.09,0.16,0.35,0.21,0.22,0.7,0.57,0.26,0.52,0.3,0.35,0.33,0.29,0.32,0.62,0.82,0.82,0.94,0.73,0.59,0.57,0.0,0.06,0.0,0.02,0.07,0.08,0.07,0.0,0.01,0.01,0.01,0.94,0.02,0.29,0.32,0.67,0.68,0.49,0.88,0.06,0.18,0.5,0.01,0.95,0.86,0.15,0.34,0.69,0.08,0.17,0.17,0.16,0.15,0.27,0.26,0.31,0.26,0.31,0.38,0.32,0.0,0.0,0.07,0.75,0.7,0.59,0.81,0.07057264142425033,0.21745399067586557,0.9243885410351039,0.24536632885718615,0.09602160922709897,0.21168048163520076,0.34750585862583155,0.21747543181905973,0.6946127129982956,0.7240385726736379,0.2090812986444765,0.13595122464038123,0.09178146002396834,0.26108289479482816,0.07977930189453042,0.5541376655517742,0.27884877075342845,0.07,0.08,0.06,0.15284489088006548,0.07690512149174722,0.6989705746511303,0.4528111597858384,0.0,0.19137000337348667,0.1
190,0.01,0.58,0.12,0.66,0.12,0.75,0.34,0.58,0.36,0.39,0.02,1.0,0.45,0.7,0.05,0.45,0.48,0.2,0.54,0.42,0.35,0.36,0.36,0.17,0.28,0.36,0.39,0.01,0.19,0.52,0.56,0.21,0.46,0.65,0.71,0.18,0.73,0.21,0.44,0.6,0.5,0.49,0.64,0.59,0.54,0.63,0.56,0.62,0.69,0.01,0.34,0.03,0.45,0.56,0.6,0.59,0.81,0.88,0.85,0.77,0.2,0.98,0.59,0.54,0.62,0.63,0.61,0.42,0.41,0.54,0.5,0.01,0.87,0.43,0.38,0.45,0.17,0.25,0.48,0.4,0.39,0.35,0.56,0.6,0.67,0.6,0.57,0.73,0.51,0.0,0.01,0.76,0.46,0.57,0.65,0.5,0.07090110407341366,0.2174702167812168,0.9267670158180189,0.2474005432253982,0.10761763535590954,0.2152453753609215,0.3328721137676598,0.21753774258620887,0.6476005218134493,0.7341712260867591,0.23387717293346239,0.14683317617273137,0.14232959880839186,0.2542126135644622,0.07334970628131392,0.5356525343717422,0.2762976339404282,0.01,0.47,0.19,0.162623943969821,0.07137701895364754,0.6819027708290858,0.43493575913852345,0.0,0.18987047767159862,0.1
191,0.04,0.42,0.04,0.93,0.12,0.08,0.3,0.55,0.32,0.33,0.05,1.0,0.49,0.76,0.21,0.55,0.35,0.22,0.39,0.49,0.46,0.44,0.46,0.26,0.49,0.37,0.41,0.02,0.14,0.19,0.28,0.42,0.38,0.7,0.75,0.29,0.28,0.57,0.43,0.55,0.44,0.45,0.47,0.68,0.7,0.7,0.71,0.55,0.63,0.01,0.18,0.02,0.71,0.68,0.69,0.63,0.44,0.37,0.34,0.29,0.81,0.18,0.2,0.18,0.43,0.52,0.32,0.53,0.08,0.57,0.0,0.04,0.74,0.49,0.1,0.21,0.5,0.12,0.25,0.45,0.42,0.4,0.59,0.62,0.68,0.63,0.48,0.51,0.37,0.04,0.0,0.26,0.7,0.59,0.69,0.64,0.06835008485289629,0.21745201681767581,0.9241681772193272,0.25081587042779124,0.09765079854895199,0.2108606927473752,0.33756092488918876,0.21746977796819894,0.7279615016695026,0.7116116146773104,0.20879007927110912,0.12890352525005228,0.1374749860614761,0.2603301559899212,0.06795014800128997,0.5477456703043263,0.3292067800164291,0.06,0.13,0.04,0.15183426951862583,0.07342331972500554,0.6959537453553957,0.4238794974542315,0.0,0.19237090093751788,0.21
192,0.02,0.97,0.09,0.84,0.36,0.02,1.0,1.0,1.0,0.13,0.0,0.0,0.05,0.64,0.41,0.5,0.19,0.26,0.3,0.28,0.09,0.09,0.15,0.08,0.14,0.16,0.15,0.05,1.0,0.13,0.15,0.94,0.56,0.09,0.08,1.0,0.18,0.67,0.05,1.0,0.1,0.08,0.3,0.57,0.61,0.67,0.65,0.48,0.5,0.0,0.21,0.01,1.0,1.0,1.0,0.96,0.79,0.63,0.51,0.41,0.83,0.07,0.13,0.12,0.29,0.35,0.32,0.15,0.15,0.62,0.0,0.01,0.82,0.17,0.07,0.43,0.42,0.4,0.17,0.13,0.13,0.13,0.23,0.26,0.32,0.24,1.0,0.26,0.15,0.06,0.0,0.25,0.62,0.0,0.0,0.41,0.07041864673736492,0.2174003971884272,0.9250714378081956,0.24318845407246423,0.08794030741355052,0.21377203773333509,0.3230258727686742,0.21746403528493877,0.748100309267895,0.7239091082078972,0.21814913401750569,0.12113072196473947,0.09701015509609832,0.2629560242206238,0.08238795765539506,0.523844899229826,0.30809620111078423,0.02,0.26,0.05,0.17640497379464048,0.0739534701045719,0.7086660520646946,0.37651499107892833,0.0,0.2056682082804941,0.1
193,0.02,0.73,0.03,0.89,0.19,0.13,0.38,0.53,0.21,0.02,0.03,1.0,0.49,0.97,0.12,0.36,0.07,0.04,0.14,0.41,0.28,0.27,0.48,0.25,0.2,0.39,0.4,0.0,0.04,0.09,0.24,0.23,0.15,0.88,0.51,0.11,0.32,0.36,0.37,0.17,0.38,0.38,0.71,0.89,0.88,0.95,0.77,0.71,0.63,0.0,0.07,0.01,0.2,0.33,0.42,0.52,0.06,0.08,0.09,0.11,0.85,0.08,0.25,0.3,0.81,0.74,0.96,0.79,0.18,0.0,0.5,0.02,0.82,0.82,0.09,0.46,0.88,0.05,0.25,0.14,0.12,0.09,0.57,0.49,0.49,0.62,0.33,0.55,0.36,0.0,0.0,0.12,0.62,0.45,0.62,0.7,0.06752404734047306,0.21739552456114664,0.9236319918521153,0.24347253164608404,0.09282187383536838,0.21858716663858427,0.34957323205420004,0.2175409130347971,0.6890387661763413,0.7320750994365793,0.20732511835292033,0.1297577947205817,0.09787827980167071,0.2618978686965327,0.08017879022165392,0.5760149966562363,0.2738349921524614,0.01,0.41,0.0,0.16294502606660113,0.07884524188718237,0.6953737192812574,0.40943281714306223,0.0,0.18815449455419211,0.07
194,0.0,0.97,0.0,0.97,0.06,0.03,0.7,0.53,0.31,0.18,0.02,1.0,0.49,0.74,0.65,0.59,0.29,0.04,0.5,0.42,0.23,0.22,0.72,0.14,0.29,0.32,0.3,0.0,0.06,0.03,0.08,0.5,0.24,0.64,0.45,0.43,0.24,0.61,0.11,0.32,0.17,0.14,1.0,0.91,0.94,0.94,0.87,0.37,0.42,0.0,0.02,0.0,0.41,0.39,0.49,0.51,0.04,0.04,0.04,0.04,0.94,0.01,1.0,1.0,1.0,1.0,0.8,0.91,0.16,0.13,0.5,0.0,0.97,0.9,0.4,0.5,0.71,0.0,0.11,0.18,0.16,0.14,0.26,0.26,0.31,0.28,0.21,0.42,0.19,0.0,0.0,0.04,0.78,0.7,0.74,0.71,0.06852829288439646,0.21748522176385807,0.925816410998161,0.24524224269524939,0.09481334963197278,0.21440210041439542,0.3488577755604482,0.21754125012958167,0.6605597256716366,0.704553247554877,0.21340000061753386,0.13057574139090214,0.07799730029273402,0.26484697215848346,0.08344959724214496,0.5611622377186882,0.33366578174278716,0.02,0.16,0.08,0.15706476897737848,0.07646419902254689,0.6955618774088286,0.43862117142773976,0.0,0.19319850587352966,0.02
195,0.0,0.59,0.01,0.99,0.05,0.01,0.35,0.41,0.27,0.26,0.02,0.86,0.68,0.85,0.38,0.67,0.28,0.11,0.44,0.64,0.48,0.46,0.0,0.0,0.49,0,0.56,0.0,0.04,0.09,0.21,0.44,0.32,0.69,0.41,0.4,0.22,0.62,0.21,0.42,0.24,0.23,0.59,0.88,0.88,0.91,0.86,0.68,0.6,0.0,0.07,0.0,0.14,0.11,0.14,0.14,0.03,0.02,0.02,0.02,0.95,0.02,0.27,0.29,0.63,0.64,0.29,0.93,0.04,0.29,0.5,0.0,0.92,0.89,0.34,0.29,0.46,0.04,0.0,0.52,0.49,0.49,0.48,0.63,0.79,0.64,0.37,0.55,0.31,0.0,0.0,0.09,0.85,0.81,0.83,0.9,0.07122211026347296,0.21745188049146968,0.9247824273203356,0.24540117010934323,0.10129093196563947,0.2144186090398849,0.3447718557841844,0.2175053888984915,0.7408166764685955,0.7164773061103884,0.2113549842341973,0.14104618103129926,0.13710645218116777,0.260790739102262,0.07768628332891424,0.5456328189158717,0.2819124121525864,0.04,0.07,0.14,0.15877378671576636,0.07625066717793616,0.693302019545619,0.42943529683054654,0.0,0.20299156969993778,0.03
196,0.01,0.58,0.01,0.98,0.05,0.01,0.7,0.73,0.62,0.15,0.02,0.69,0.46,0.81,0.37,0.46,0.18,0.14,0.29,0.44,0.34,0.33,0.19,0.3,0.24,0.09,0.28,0.0,0.1,0.16,0.15,0.45,0.19,0.71,0.31,0.51,0.27,0.51,0.38,0.63,0.43,0.42,0.44,0.68,0.75,0.7,0.72,0.69,0.81,0.0,0.2,0.0,0.68,0.54,0.6,0.54,0.18,0.12,0.12,0.1,0.92,0.01,0.09,0.1,0.47,0.52,0.35,0.69,0.05,0.52,0.5,0.04,0.37,0.65,0.43,0.73,0.69,0.07,0.26,0.28,0.28,0.28,0.44,0.43,0.47,0.44,0.34,0.45,0.51,0.0,0.0,0.1,0.6,0.43,0.59,0.44,0.06994024882865421,0.21744111624780282,0.9230809338136736,0.2504742116645227,0.09270924978589737,0.20671736992494794,0.3578170663422135,0.21748831804299099,0.7170094107973488,0.7185639016869654,0.22357863441622575,0.14137106844204111,0.12959813401227901,0.2528970043613792,0.08146848656159532,0.575492994914232,0.29745475099324836,0.11,0.03,0.04,0.15776295990496142,0.0743302174182122,0.6995765023445211,0.38600403393195626,0.0,0.20128530013709112,0.01
197,0.2,0.44,1.0,0.19,0.07,0.02,0.46,0.54,0.37,0.45,0.22,1.0,0.17,0.45,0.13,0.25,0.55,0.58,0.46,0.2,0.2,0.33,0.19,0.23,0.23,0.23,0.33,0.27,0.6,0.39,0.52,0.25,0.5,0.4,0.23,0.53,0.4,0.34,0.68,0.53,0.73,0.74,0.53,0.27,0.23,0.34,0.21,0.54,0.56,0.24,0.74,0.02,0.34,0.35,0.4,0.46,0.05,0.04,0.04,0.05,0.93,0.04,0.38,0.32,0.43,0.45,0.44,0.38,0.22,0.58,0.0,0.36,0.51,0.39,1.0,0.7,0.4,0.54,0.27,0.09,0.08,0.09,0.12,0.19,0.24,0.24,0.62,0.49,0.49,0.14,0.0,0.05,0.71,0.48,0.66,0.54,0.01,0.06,0.98,0.08,0.02,0.05,0.23,0.06,0.52,0.51,0.78,0,0,0.54,0.12,0.21,0.06,0.18,0.18,0.35,0.11,0,0.8,0,1.0,0.02,0.41
198,0.09,0.39,0.02,0.89,0.2,0.07,0.37,0.43,0.27,0.47,0.11,1.0,0.23,0.39,0.28,0.37,0.52,0.72,0.57,0.26,0.27,0.27,0.19,0.18,0.13,0.22,0.37,0.08,0.37,0.2,0.32,0.25,0.58,0.36,0.19,0.5,0.33,0.43,0.72,0.3,0.79,0.79,0.38,0.48,0.52,0.5,0.57,0.33,0.35,0.03,0.18,0.02,0.16,0.38,0.46,0.62,0.04,0.09,0.1,0.12,0.91,0.09,0.21,0.2,0.39,0.36,0.45,0.4,0.2,0.53,0.5,0.06,0.85,0.43,0.18,0.29,0.73,0.18,0.26,0.21,0.21,0.21,0.31,0.31,0.35,0.31,0.66,0.49,0.17,0.18,0.65,0.11,0.59,0.25,0.45,0.68,0.06662923878086058,0.21756265390854151,0.9260642634612423,0.23807622593214048,0.09554451700293658,0.2184253654200099,0.33320474538616773,0.21743650153339794,0.6496728550975733,0.7229075837481885,0.21436035311123586,0.1228835749842906,0.180846621114287,0.2622573511517771,0.0844675981347169,0.517453611798139,0.2992609839771044,0.15,0.11,0.05,0.16840852799535036,0.08724313967742557,0.7163061500614765,0.4182290729702727,0.0,0.19905621490813263,0.26
199,0.01,0.29,0.58,0.52,0.09,0.01,0.42,0.45,0.32,0.58,0.0,0.0,0.16,0.44,0.11,0.27,0.58,0.47,0.43,0.19,0.22,0.28,0.19,0.13,0.09,0.13,0.32,0.03,0.49,0.64,0.71,0.18,0.37,0.48,1.0,0.2,1.0,0.23,0.7,0.4,0.73,0.75,0.34,0.27,0.27,0.31,0.33,0.57,0.63,0.02,0.55,0.0,0.3,0.59,0.63,0.79,0.04,0.08,0.07,0.08,0.94,0.09,0.15,0.14,0.32,0.26,0.43,0.35,0.15,0.62,0.0,0.02,0.74,0.4,0.21,0.65,0.46,0.82,0.21,0.06,0.06,0.08,0.11,0.14,0.13,0.2,0.37,0.24,0.37,0.01,0.0,0.06,0.8,0.62,0.77,0.73,0.06919692277904366,0.21743520455480977,0.9255378598535813,0.24429846867997237,0.09695397601880813,0.20660576289264776,0.33848564055946206,0.21748665427115893,0.735684070239493,0.7399117856086797,0.22053684999518883,0.14494922050308717,0.11163751952924492,0.25628637454892617,0.08061226567081708,0.5513656958891704,0.29156147352633727,0.03,0.11,0.02,0.16587547043059592,0.07421800886251737,0.705025125653713,0.4660313164588411,0.0,0.1974087404441793,0.42
200,0.03,0.58,0.28,0.7,0.18,0.22,0.42,0.59,0.33,0.18,0.04,1.0,0.41,0.84,0.16,0.35,0.21,0.13,0.14,0.34,0.28,0.3,0.25,0.13,0.23,0.26,0.35,0.02,0.16,0.17,0.28,0.23,0.29,0.78,0.25,0.21,0.25,0.28,0.55,0.45,0.59,0.59,0.6,0.65,0.65,0.71,0.57,0.63,0.67,0.01,0.31,0.03,0.42,0.5,0.55,0.66,0.55,0.57,0.57,0.63,0.65,0.25,0.36,0.36,0.64,0.62,0.64,0.58,0.34,0.52,0.5,0.04,0.7,0.6,0.15,0.27,0.83,0.1,0.09,0.18,0.16,0.13,0.61,0.52,0.58,0.58,0.54,0.58,0.51,0.0,0.0,0.55,0.17,0.29,0.48,0.28,0.06983552330426455,0.2174565725147158,0.9253455763427684,0.24540871708386042,0.09969536455739916,0.21314179530061417,0.3418385924434048,0.21749716636087782,0.6850816319569365,0.7233346118238763,0.20657778209031527,0.12974130471003914,0.07166568452948184,0.2604126188353119,0.07311796564830228,0.5908143552079885,0.2910482905737547,0.01,0.57,0.08,0.17190109830090228,0.07517312719328684,0.6995500327004213,0.41200063941806225,0.0,0.19728751047363216,0.18
201,0.0,0.44,0.03,0.93,0.12,0.07,0.51,0.58,0.53,0.56,0.02,1.0,0.55,0.6,0.24,0.78,0.6,0.1,0.53,0.58,0.55,0.55,0.1,0.0,0.3,0.48,0.53,0.0,0.06,0.21,0.29,0.44,0.21,0.58,0.31,0.44,0.22,0.56,0.33,0.57,0.29,0.32,0.41,0.8,0.82,0.92,0.85,0.43,0.51,0.0,0.01,0.01,0.12,0.2,0.27,0.29,0.07,0.11,0.14,0.14,0.77,0.1,0.18,0.17,0.36,0.46,0.17,0.71,0.05,0.49,0.5,0.01,0.82,0.63,0.07,0.38,0.35,0.03,0.0,0.51,0.51,0.51,0.54,0.6,0.76,0.62,0.4,0.5,0.72,0.0,0.02,0.27,0.71,0.7,0.58,0.88,0.07013276282098725,0.21741736224040537,0.9257629014279216,0.25027107338144317,0.10137673461422446,0.2179415750205063,0.3415104968483141,0.21746147222922138,0.71160333281536,0.7288408780313065,0.21653803516666523,0.1381208078831125,0.09125525325728823,0.26152799727610043,0.07629147548997905,0.5254822943384823,0.2740135801548566,0.01,0.34,0.34,0.14821253893006334,0.07917560715226439,0.7037245824763472,0.4207371439943505,0.0,0.19425327282613614,0.13
202,0.01,0.56,0.0,0.89,0.01,0.24,0.49,0.53,0.33,0.36,0.02,1.0,0.28,0.58,0.07,0.26,0.5,0.28,0.61,0.27,0.18,0.17,0.34,0.0,0.01,0.23,0.28,0.01,0.3,0.4,0.65,0.04,0.49,0.43,0.61,0.22,0.87,0.06,0.68,0.36,0.56,0.63,0.6,0.61,0.59,0.63,0.66,0.29,0.28,0.01,0.17,0.0,0.04,0.08,0.07,0.06,0.01,0.01,0.01,0.01,0.81,0.1,0.36,0.36,0.6,0.55,0.69,0.71,0.24,0.53,0.5,0.01,0.83,0.73,0.73,0.69,0.35,0.3,0.08,0.04,0.03,0.02,0.19,0.19,0.18,0.26,0.33,0.03,0.5,0.0,0.0,0.08,0.68,0.68,0.8,0.79,0.06870244015539395,0.21745284395644543,0.9245638084098948,0.24963246951159027,0.10678408844486217,0.21982510142070466,0.348955335672549,0.21749128896516692,0.7780592533225086,0.7179636057339712,0.2377889174817674,0.1422203978745013,0.12254776993610883,0.2541774172795155,0.07024924724299868,0.5621366662772904,0.2711124717754739,0.02,0.14,0.04,0.1623465737860506,0.08154915019948997,0.6975233975980041,0.4583347268792458,0.0,0.18473505169860766,0.29
203,0.01,0.89,0.05,0.33,1.0,0.74,0.52,0.56,0.4,0.34,0.02,1.0,0.41,0.6,0.18,0.31,0.37,0.69,0.37,0.35,0.26,0.33,0.31,0.2,0.27,0.24,0.36,0.01,0.24,0.81,0.77,0.2,0.41,0.44,0.52,0.29,0.68,0.25,0.33,0.59,0.43,0.39,0.97,0.68,0.58,0.64,0.6,0.6,0.39,0.01,0.33,0.04,0.32,0.4,0.47,0.51,0.86,0.93,1.0,1.0,0.0,0.97,1.0,1.0,0.91,0.94,0.83,0.47,1.0,0.65,0.0,0.01,0.9,0.47,0.11,0.16,0.5,0.14,0.58,0.48,0.54,0.54,0.63,0.63,0.73,0.63,0.53,0.59,0.24,0.0,0.0,1.0,0.37,0.58,0.76,0.68,0.07015752748295823,0.21750184241687565,0.9257354239398998,0.24105366788775803,0.0881400641444462,0.20891784519152984,0.3404608663102434,0.21748773004992825,0.6413156991293177,0.7464292209350148,0.20537197997583873,0.11119393606483872,0.17974609560312238,0.2674605357281377,0.07893058973184998,0.5898994808056265,0.31532138146628785,0.0,0.8,0.07,0.14977478806945332,0.06958702107022541,0.7251162867699872,0.4555734213554557,0.0,0.20265776266196542,0.68
